path_id,call_id,node_id,dtmf_input,timestamp
17070,3881794,1,2,2025-04-14T14:40:56
17071,3881794,2,2,2025-04-14T14:41:00
17072,3881811,1,2,2025-04-14T10:06:58
17073,3881831,1,2,2025-04-14T17:42:16
17074,3881847,1,2,2025-04-14T12:59:27
17075,3881847,3,1,2025-04-14T12:59:31
17076,3881856,1,1,2025-04-14T14:04:40
17077,3881864,1,1,2025-04-14T13:03:01
17078,3881881,1,1,2025-04-14T20:59:50
17079,3881923,1,2,2025-04-14T19:09:23
17080,3881923,2,2,2025-04-14T19:09:27
17081,3882094,1,2,2025-04-14T21:37:20
17082,3882129,1,1,2025-04-14T00:43:39
17083,3882213,1,2,2025-04-14T22:31:37
17084,3882213,3,2,2025-04-14T22:31:41
17085,3882255,1,2,2025-04-14T07:25:09
17086,3882257,1,1,2025-04-14T13:49:42
17087,3882490,1,1,2025-04-14T20:28:19
17088,3882507,1,2,2025-04-14T22:28:20
17089,3882507,2,1,2025-04-14T22:28:24
17090,3882569,1,2,2025-04-14T16:05:25
17091,3882650,1,2,2025-04-14T16:13:24
17092,3882713,1,1,2025-04-14T19:50:44
17093,3882713,2,2,2025-04-14T19:50:48
17094,3882721,1,1,2025-04-14T01:27:12
17095,3882721,2,1,2025-04-14T01:27:16
17096,3882821,1,2,2025-04-14T08:30:40
17097,3882825,1,2,2025-04-14T19:29:05
17098,3882825,2,2,2025-04-14T19:29:09
17099,3883055,1,1,2025-04-14T07:37:51
17100,3883055,3,2,2025-04-14T07:37:55
17101,3883094,1,1,2025-04-14T11:18:49
17102,3883094,3,1,2025-04-14T11:18:53
17103,3883098,1,2,2025-04-14T23:49:32
17104,3883098,2,1,2025-04-14T23:49:36
17105,3883119,1,1,2025-04-14T14:52:41
17106,3883153,1,2,2025-04-14T09:29:36
17107,3883153,2,2,2025-04-14T09:29:40
17108,3883214,1,1,2025-04-14T10:36:13
17109,3883308,1,1,2025-04-14T03:50:50
17110,3883308,2,1,2025-04-14T03:50:54
17111,3883340,1,2,2025-04-14T23:52:53
17112,3883347,1,2,2025-04-14T07:09:45
17113,3883347,3,2,2025-04-14T07:09:49
17114,3883370,1,2,2025-04-14T01:47:36
17115,3883449,1,1,2025-04-14T08:27:28
17116,3883460,1,1,2025-04-14T11:53:53
17117,3883519,1,1,2025-04-14T05:26:49
17118,3883519,2,1,2025-04-14T05:26:53
17119,3883602,1,2,2025-04-14T14:48:08
17120,3883627,1,2,2025-04-14T21:43:14
17121,3883739,1,2,2025-04-14T17:53:51
17122,3883812,1,1,2025-04-14T23:21:37
17123,3883812,3,2,2025-04-14T23:21:41
17124,3883814,1,2,2025-04-14T19:33:01
17125,3883814,3,2,2025-04-14T19:33:05
17126,3883859,1,1,2025-04-14T12:31:56
17127,3883859,2,2,2025-04-14T12:32:00
17128,3883893,1,1,2025-04-14T07:31:27
17129,3883893,2,2,2025-04-14T07:31:31
17130,3883965,1,1,2025-04-14T07:39:55
17131,3883965,3,1,2025-04-14T07:39:59
17132,3883979,1,2,2025-04-14T21:30:10
17133,3883979,2,2,2025-04-14T21:30:14
17134,3883991,1,1,2025-04-14T16:42:10
17135,3883991,3,2,2025-04-14T16:42:14
17136,3884060,1,2,2025-04-14T17:07:59
17137,3884060,2,1,2025-04-14T17:08:03
17138,3884064,1,2,2025-04-14T07:55:56
17139,3884156,1,1,2025-04-14T22:32:46
17140,3884156,2,2,2025-04-14T22:32:50
17141,3884255,1,2,2025-04-14T21:49:04
17142,3884255,3,1,2025-04-14T21:49:08
17143,3884317,1,2,2025-04-14T18:46:17
17144,3884324,1,1,2025-04-14T07:46:43
17145,3884344,1,1,2025-04-14T15:29:19
17146,3884344,3,1,2025-04-14T15:29:23
17147,3884386,1,1,2025-04-14T19:49:44
17148,3884386,3,1,2025-04-14T19:49:48
17149,3884389,1,2,2025-04-14T15:44:03
17150,3884389,2,2,2025-04-14T15:44:07
17151,3884435,1,1,2025-04-14T15:52:10
17152,3884448,1,1,2025-04-14T14:27:43
17153,3884448,2,2,2025-04-14T14:27:47
17154,3884472,1,2,2025-04-14T15:14:10
17155,3884472,2,2,2025-04-14T15:14:14
17156,3884517,1,1,2025-04-14T01:12:07
17157,3884517,2,2,2025-04-14T01:12:11
17158,3884549,1,1,2025-04-14T23:03:16
17159,3884602,1,2,2025-04-14T16:52:33
17160,3884602,3,1,2025-04-14T16:52:37
17161,3884604,1,1,2025-04-14T08:07:34
17162,3884604,2,1,2025-04-14T08:07:38
17163,3884646,1,1,2025-04-14T14:15:52
17164,3884646,3,1,2025-04-14T14:15:56
17165,3884675,1,2,2025-04-14T06:59:39
17166,3884675,2,1,2025-04-14T06:59:43
17167,3884688,1,1,2025-04-14T11:43:09
17168,3884688,2,2,2025-04-14T11:43:13
17169,3884714,1,1,2025-04-14T12:32:37
17170,3884742,1,1,2025-04-14T14:39:47
17171,3884742,2,1,2025-04-14T14:39:51
17172,3884748,1,2,2025-04-14T21:38:49
17173,3884748,2,2,2025-04-14T21:38:53
17174,3884822,1,2,2025-04-14T12:54:53
17175,3884822,2,1,2025-04-14T12:54:57
17176,3884870,1,2,2025-04-14T08:29:33
17177,3884870,3,1,2025-04-14T08:29:37
17178,3884958,1,1,2025-04-14T13:54:01
17179,3884958,3,2,2025-04-14T13:54:05
17180,3884985,1,1,2025-04-14T11:39:17
17181,3884995,1,2,2025-04-14T08:31:53
17182,3884995,2,2,2025-04-14T08:31:57
17183,3885004,1,1,2025-04-14T04:38:14
17184,3885124,1,2,2025-04-14T05:21:33
17185,3885124,3,1,2025-04-14T05:21:37
17186,3885139,1,2,2025-04-14T20:52:17
17187,3885139,3,1,2025-04-14T20:52:21
17188,3885151,1,2,2025-04-14T23:46:01
17189,3885151,2,2,2025-04-14T23:46:05
17190,3885156,1,2,2025-04-14T09:19:55
17191,3885156,2,1,2025-04-14T09:19:59
17192,3885232,1,1,2025-04-14T09:28:51
17193,3885398,1,2,2025-04-14T20:24:31
17194,3885398,3,2,2025-04-14T20:24:35
17195,3885432,1,1,2025-04-14T15:22:57
17196,3885432,2,1,2025-04-14T15:23:01
17197,3885508,1,2,2025-04-14T12:19:54
17198,3885555,1,2,2025-04-14T22:39:29
17199,3885555,3,1,2025-04-14T22:39:33
17200,3885714,1,1,2025-04-14T16:25:59
17201,3885714,3,1,2025-04-14T16:26:03
17202,3885756,1,1,2025-04-14T14:46:07
17203,3885756,2,1,2025-04-14T14:46:11
17204,3885841,1,2,2025-04-14T10:38:07
17205,3885841,2,2,2025-04-14T10:38:11
17206,3885848,1,1,2025-04-14T08:41:10
17207,3885848,2,2,2025-04-14T08:41:14
17208,3885909,1,1,2025-04-14T08:50:47
17209,3885909,2,2,2025-04-14T08:50:51
17210,3885994,1,1,2025-04-14T10:04:19
17211,3885994,3,1,2025-04-14T10:04:23
17212,3886006,1,1,2025-04-14T22:11:35
17213,3886006,3,2,2025-04-14T22:11:39
17214,3886070,1,1,2025-04-14T06:26:50
17215,3886070,2,1,2025-04-14T06:26:54
17216,3886110,1,2,2025-04-14T22:19:33
17217,3886125,1,2,2025-04-14T11:01:33
17218,3886125,3,1,2025-04-14T11:01:37
17219,3886139,1,1,2025-04-14T01:22:42
17220,3886139,2,2,2025-04-14T01:22:46
17221,3886200,1,2,2025-04-14T04:36:30
17222,3886200,2,1,2025-04-14T04:36:34
17223,3886227,1,1,2025-04-14T11:40:28
17224,3886248,1,1,2025-04-14T19:37:45
17225,3886248,3,2,2025-04-14T19:37:49
17226,3886494,1,2,2025-04-14T13:32:04
17227,3886494,3,1,2025-04-14T13:32:08
17228,3886597,1,2,2025-04-14T09:14:42
17229,3886597,3,1,2025-04-14T09:14:46
17230,3886690,1,2,2025-04-14T15:03:26
17231,3886690,3,2,2025-04-14T15:03:30
17232,3886694,1,2,2025-04-14T07:18:48
17233,3886694,2,2,2025-04-14T07:18:52
17234,3886728,1,2,2025-04-14T13:43:37
17235,3886807,1,1,2025-04-14T00:45:15
17236,3886807,2,1,2025-04-14T00:45:19
17237,3886820,1,2,2025-04-14T04:31:25
17238,3886820,2,1,2025-04-14T04:31:29
17239,3886916,1,2,2025-04-14T05:36:42
17240,3886916,3,2,2025-04-14T05:36:46
17241,3886921,1,2,2025-04-14T16:56:25
17242,3886921,2,2,2025-04-14T16:56:29
17243,3886930,1,2,2025-04-14T05:39:56
17244,3886957,1,2,2025-04-14T22:45:08
17245,3886957,3,1,2025-04-14T22:45:12
17246,3886972,1,1,2025-04-14T12:32:09
17247,3886972,2,1,2025-04-14T12:32:13
17248,3887016,1,1,2025-04-14T08:39:43
17249,3887035,1,1,2025-04-14T21:03:41
17250,3887035,2,1,2025-04-14T21:03:45
17251,3887037,1,2,2025-04-14T15:44:34
17252,3887080,1,1,2025-04-14T12:25:19
17253,3887080,2,1,2025-04-14T12:25:23
17254,3887123,1,2,2025-04-14T02:20:43
17255,3887123,2,1,2025-04-14T02:20:47
17256,3887136,1,1,2025-04-14T21:42:37
17257,3887164,1,2,2025-04-14T13:02:22
17258,3887216,1,2,2025-04-14T18:22:29
17259,3887241,1,1,2025-04-14T06:36:29
17260,3887241,3,2,2025-04-14T06:36:33
17261,3887249,1,1,2025-04-14T21:28:04
17262,3887331,1,2,2025-04-14T13:40:33
17263,3887331,2,1,2025-04-14T13:40:37
17264,3887341,1,1,2025-04-14T05:06:02
17265,3887341,3,1,2025-04-14T05:06:06
17266,3887417,1,2,2025-04-14T21:07:28
17267,3887417,3,1,2025-04-14T21:07:32
17268,3887438,1,2,2025-04-14T19:08:39
17269,3887438,3,2,2025-04-14T19:08:43
17270,3887445,1,1,2025-04-14T11:18:14
17271,3887445,2,2,2025-04-14T11:18:18
17272,3887449,1,1,2025-04-14T00:54:27
17273,3887486,1,2,2025-04-14T13:21:24
17274,3887491,1,1,2025-04-14T14:58:37
17275,3887491,2,1,2025-04-14T14:58:41
17276,3887637,1,1,2025-04-14T07:56:42
17277,3887637,2,1,2025-04-14T07:56:46
17278,3887649,1,2,2025-04-14T05:13:08
17279,3887649,2,2,2025-04-14T05:13:12
17280,3887655,1,2,2025-04-14T21:33:33
17281,3887655,2,1,2025-04-14T21:33:37
17282,3887736,1,2,2025-04-14T18:18:04
17283,3887736,3,1,2025-04-14T18:18:08
17284,3887766,1,1,2025-04-14T00:16:32
17285,3887776,1,2,2025-04-14T07:32:07
17286,3887776,2,1,2025-04-14T07:32:11
17287,3887927,1,2,2025-04-14T20:02:01
17288,3887957,1,1,2025-04-14T22:57:43
17289,3887989,1,2,2025-04-14T09:31:37
17290,3887989,2,1,2025-04-14T09:31:41
17291,3888010,1,2,2025-04-14T19:54:44
17292,3888010,2,1,2025-04-14T19:54:48
17293,3888026,1,1,2025-04-14T22:54:09
17294,3888064,1,2,2025-04-14T16:51:35
17295,3888114,1,2,2025-04-14T09:13:03
17296,3888122,1,2,2025-04-14T04:34:03
17297,3888122,3,1,2025-04-14T04:34:07
17298,3888136,1,2,2025-04-14T21:09:33
17299,3888136,3,1,2025-04-14T21:09:37
17300,3888141,1,2,2025-04-14T09:55:34
17301,3888141,3,1,2025-04-14T09:55:38
17302,3888193,1,2,2025-04-14T20:25:37
17303,3888193,3,2,2025-04-14T20:25:41
17304,3888233,1,2,2025-04-14T10:43:45
17305,3888233,3,2,2025-04-14T10:43:49
17306,3888292,1,1,2025-04-14T11:45:03
17307,3888292,3,1,2025-04-14T11:45:07
17308,3888313,1,1,2025-04-14T15:15:27
17309,3888316,1,1,2025-04-14T16:19:09
17310,3888316,2,2,2025-04-14T16:19:13
17311,3888323,1,2,2025-04-14T13:20:12
17312,3888394,1,1,2025-04-14T16:32:13
17313,3888394,3,2,2025-04-14T16:32:17
17314,3888407,1,2,2025-04-14T21:37:22
17315,3888407,2,2,2025-04-14T21:37:26
17316,3888412,1,1,2025-04-14T23:12:06
17317,3888412,3,1,2025-04-14T23:12:10
17318,3888430,1,1,2025-04-14T06:45:17
17319,3888433,1,1,2025-04-14T14:02:01
17320,3888433,2,2,2025-04-14T14:02:05
17321,3888462,1,2,2025-04-14T18:36:33
17322,3888462,2,2,2025-04-14T18:36:37
17323,3888479,1,1,2025-04-14T07:05:19
17324,3888479,3,2,2025-04-14T07:05:23
17325,3888525,1,2,2025-04-14T19:49:09
17326,3888636,1,1,2025-04-14T23:12:59
17327,3888636,3,2,2025-04-14T23:13:03
17328,3888646,1,2,2025-04-14T22:15:43
17329,3888706,1,1,2025-04-14T14:11:42
17330,3888706,3,2,2025-04-14T14:11:46
17331,3888716,1,1,2025-04-14T15:16:33
17332,3888760,1,2,2025-04-14T20:27:45
17333,3888760,2,2,2025-04-14T20:27:49
17334,3888779,1,1,2025-04-14T04:47:50
17335,3888911,1,2,2025-04-14T15:20:31
17336,3888911,2,1,2025-04-14T15:20:35
17337,3888945,1,2,2025-04-14T00:21:17
17338,3888945,2,1,2025-04-14T00:21:21
17339,3889024,1,1,2025-04-14T16:48:25
17340,3889024,2,1,2025-04-14T16:48:29
17341,3889129,1,2,2025-04-14T11:03:54
17342,3889177,1,1,2025-04-14T16:45:35
17343,3889188,1,1,2025-04-14T16:58:52
17344,3889188,2,1,2025-04-14T16:58:56
17345,3889191,1,1,2025-04-14T19:07:16
17346,3889191,2,1,2025-04-14T19:07:20
17347,3889199,1,2,2025-04-14T16:14:31
17348,3889199,2,1,2025-04-14T16:14:35
17349,3889287,1,1,2025-04-14T16:22:11
17350,3889348,1,2,2025-04-14T19:40:43
17351,3889348,3,2,2025-04-14T19:40:47
17352,3889461,1,1,2025-04-14T05:06:08
17353,3889461,2,1,2025-04-14T05:06:12
17354,3889512,1,1,2025-04-14T14:00:12
17355,3889610,1,1,2025-04-14T11:07:07
17356,3889801,1,2,2025-04-14T09:52:23
17357,3889801,3,1,2025-04-14T09:52:27
17358,3889803,1,2,2025-04-14T09:28:23
17359,3889803,2,1,2025-04-14T09:28:27
17360,3889829,1,2,2025-04-14T23:08:23
17361,3889829,2,1,2025-04-14T23:08:27
17362,3889897,1,2,2025-04-14T07:03:51
17363,3889897,2,2,2025-04-14T07:03:55
17364,3889902,1,2,2025-04-14T08:38:15
17365,3889939,1,1,2025-04-14T23:22:23
17366,3889955,1,2,2025-04-14T10:40:55
17367,3889996,1,1,2025-04-14T17:08:41
17368,3889996,3,1,2025-04-14T17:08:45
17369,3890000,1,2,2025-04-14T17:59:51
17370,3890000,2,1,2025-04-14T17:59:55
17371,3890046,1,2,2025-04-14T11:13:27
17372,3890046,2,1,2025-04-14T11:13:31
17373,3890079,1,2,2025-04-14T11:52:11
17374,3890127,1,1,2025-04-14T19:52:58
17375,3890127,2,2,2025-04-14T19:53:02
17376,3890160,1,1,2025-04-14T15:17:11
17377,3890160,3,1,2025-04-14T15:17:15
17378,3890330,1,2,2025-04-14T20:32:52
17379,3890330,3,1,2025-04-14T20:32:56
17380,3890362,1,1,2025-04-14T17:00:26
17381,3890408,1,2,2025-04-14T22:20:57
17382,3890408,3,2,2025-04-14T22:21:01
17383,3890428,1,2,2025-04-14T15:07:21
17384,3890428,3,1,2025-04-14T15:07:25
17385,3890447,1,1,2025-04-14T22:37:33
17386,3890596,1,2,2025-04-14T10:40:24
17387,3890596,2,1,2025-04-14T10:40:28
17388,3890597,1,1,2025-04-14T06:09:26
17389,3890628,1,2,2025-04-14T19:45:31
17390,3890628,3,1,2025-04-14T19:45:35
17391,3890685,1,1,2025-04-14T07:07:49
17392,3890685,3,1,2025-04-14T07:07:53
17393,3890726,1,2,2025-04-14T15:07:03
17394,3890762,1,2,2025-04-14T15:00:59
17395,3890860,1,2,2025-04-14T19:40:43
17396,3890868,1,1,2025-04-14T15:04:13
17397,3890872,1,1,2025-04-14T17:34:42
17398,3890872,3,1,2025-04-14T17:34:46
17399,3890898,1,2,2025-04-14T18:18:25
17400,3890898,2,2,2025-04-14T18:18:29
17401,3890960,1,1,2025-04-14T02:01:09
17402,3890988,1,1,2025-04-14T12:09:00
17403,3890988,2,2,2025-04-14T12:09:04
17404,3891169,1,1,2025-04-14T08:26:45
17405,3891221,1,1,2025-04-14T22:03:42
17406,3891246,1,1,2025-04-14T09:39:08
17407,3891248,1,2,2025-04-14T12:32:17
17408,3891248,3,2,2025-04-14T12:32:21
17409,3891260,1,1,2025-04-14T20:17:13
17410,3891287,1,2,2025-04-14T00:04:03
17411,3891287,2,1,2025-04-14T00:04:07
17412,3891303,1,1,2025-04-14T00:54:37
17413,3891303,3,1,2025-04-14T00:54:41
17414,3891346,1,2,2025-04-14T16:19:26
17415,3891346,3,1,2025-04-14T16:19:30
17416,3891417,1,1,2025-04-14T12:36:45
17417,3891430,1,1,2025-04-14T13:30:16
17418,3891430,3,2,2025-04-14T13:30:20
17419,3891449,1,2,2025-04-14T01:00:50
17420,3891449,2,1,2025-04-14T01:00:54
17421,3891460,1,1,2025-04-14T13:53:15
17422,3891460,2,1,2025-04-14T13:53:19
17423,3891607,1,2,2025-04-14T22:43:43
17424,3891607,2,1,2025-04-14T22:43:47
17425,3891611,1,2,2025-04-14T19:54:17
17426,3891611,3,1,2025-04-14T19:54:21
17427,3891643,1,1,2025-04-14T15:34:44
17428,3891643,2,1,2025-04-14T15:34:48
17429,3891665,1,1,2025-04-14T04:29:19
17430,3891696,1,2,2025-04-14T08:12:19
17431,3891696,3,2,2025-04-14T08:12:23
17432,3891699,1,1,2025-04-14T07:00:37
17433,3891699,2,1,2025-04-14T07:00:41
17434,3891750,1,2,2025-04-14T12:30:42
17435,3891750,2,1,2025-04-14T12:30:46
17436,3891846,1,2,2025-04-14T07:27:02
17437,3891846,3,1,2025-04-14T07:27:06
17438,3891848,1,1,2025-04-14T19:22:02
17439,3891848,2,1,2025-04-14T19:22:06
17440,3891894,1,2,2025-04-14T12:58:54
17441,3891915,1,2,2025-04-14T18:02:08
17442,3892019,1,2,2025-04-14T22:20:21
17443,3892019,3,1,2025-04-14T22:20:25
17444,3892124,1,2,2025-04-14T17:50:53
17445,3892124,3,2,2025-04-14T17:50:57
17446,3892215,1,1,2025-04-14T20:26:48
17447,3892277,1,1,2025-04-14T07:33:38
17448,3892277,2,1,2025-04-14T07:33:42
17449,3892315,1,1,2025-04-14T07:27:24
17450,3892355,1,2,2025-04-14T13:43:05
17451,3892355,3,2,2025-04-14T13:43:09
17452,3892466,1,2,2025-04-14T07:44:33
17453,3892720,1,2,2025-04-14T22:34:02
17454,3892720,2,1,2025-04-14T22:34:06
17455,3892775,1,1,2025-04-14T12:08:31
17456,3892798,1,2,2025-04-14T11:52:54
17457,3892798,3,2,2025-04-14T11:52:58
17458,3892830,1,2,2025-04-14T11:07:23
17459,3892830,2,2,2025-04-14T11:07:27
17460,3892838,1,2,2025-04-14T20:18:43
17461,3892844,1,1,2025-04-14T13:52:34
17462,3892844,2,2,2025-04-14T13:52:38
17463,3892852,1,2,2025-04-14T09:24:56
17464,3892852,2,1,2025-04-14T09:25:00
17465,3892896,1,2,2025-04-14T07:55:15
17466,3892896,2,1,2025-04-14T07:55:19
17467,3893014,1,1,2025-04-14T22:55:55
17468,3893079,1,1,2025-04-14T01:23:33
17469,3893104,1,1,2025-04-14T23:28:08
17470,3893137,1,1,2025-04-14T10:52:43
17471,3893137,3,2,2025-04-14T10:52:47
17472,3893226,1,1,2025-04-14T12:17:01
17473,3893226,3,2,2025-04-14T12:17:05
17474,3893238,1,1,2025-04-14T23:42:25
17475,3893265,1,1,2025-04-14T17:55:42
17476,3893265,3,1,2025-04-14T17:55:46
17477,3893274,1,2,2025-04-14T23:08:54
17478,3893274,2,1,2025-04-14T23:08:58
17479,3893313,1,2,2025-04-14T13:25:54
17480,3893313,3,1,2025-04-14T13:25:58
17481,3893349,1,2,2025-04-14T03:49:24
17482,3893349,3,1,2025-04-14T03:49:28
17483,3893365,1,1,2025-04-14T16:24:36
17484,3893367,1,1,2025-04-14T17:25:36
17485,3893367,2,1,2025-04-14T17:25:40
17486,3893572,1,2,2025-04-14T11:13:56
17487,3893572,3,1,2025-04-14T11:14:00
17488,3893645,1,1,2025-04-14T07:16:27
17489,3893678,1,1,2025-04-14T07:22:13
17490,3893705,1,1,2025-04-14T22:34:48
17491,3893705,3,2,2025-04-14T22:34:52
17492,3893711,1,1,2025-04-14T12:08:16
17493,3893711,2,1,2025-04-14T12:08:20
17494,3893750,1,1,2025-04-14T17:07:12
17495,3893750,3,2,2025-04-14T17:07:16
17496,3893757,1,1,2025-04-14T22:27:24
17497,3893757,2,2,2025-04-14T22:27:28
17498,3893784,1,1,2025-04-14T18:01:11
17499,3893834,1,1,2025-04-14T11:44:24
17500,3893893,1,1,2025-04-14T15:42:42
17501,3893893,3,1,2025-04-14T15:42:46
17502,3894026,1,2,2025-04-14T13:53:43
17503,3894026,3,2,2025-04-14T13:53:47
17504,3894109,1,1,2025-04-14T09:13:23
17505,3894174,1,1,2025-04-14T20:19:45
17506,3894181,1,2,2025-04-14T16:22:40
17507,3894181,2,2,2025-04-14T16:22:44
17508,3894190,1,2,2025-04-14T18:47:57
17509,3894190,3,2,2025-04-14T18:48:01
17510,3894228,1,1,2025-04-14T09:39:17
17511,3894228,2,1,2025-04-14T09:39:21
17512,3894276,1,1,2025-04-14T18:40:58
17513,3894276,3,2,2025-04-14T18:41:02
17514,3894308,1,1,2025-04-14T21:48:16
17515,3894368,1,2,2025-04-14T14:12:59
17516,3894439,1,1,2025-04-14T15:42:05
17517,3894439,2,1,2025-04-14T15:42:09
17518,3894442,1,1,2025-04-14T23:13:19
17519,3894498,1,2,2025-04-14T23:36:53
17520,3894498,2,2,2025-04-14T23:36:57
17521,3894550,1,1,2025-04-14T16:58:31
17522,3894621,1,1,2025-04-14T22:35:08
17523,3894621,3,1,2025-04-14T22:35:12
17524,3894665,1,1,2025-04-14T14:19:37
17525,3894665,3,1,2025-04-14T14:19:41
17526,3894727,1,2,2025-04-14T06:16:04
17527,3894785,1,1,2025-04-14T18:45:15
17528,3894785,3,1,2025-04-14T18:45:19
17529,3894795,1,1,2025-04-14T01:21:26
17530,3894795,2,1,2025-04-14T01:21:30
17531,3894809,1,2,2025-04-14T03:53:18
17532,3894809,2,2,2025-04-14T03:53:22
17533,3894811,1,1,2025-04-14T19:44:28
17534,3894811,2,2,2025-04-14T19:44:32
17535,3894854,1,1,2025-04-14T19:31:13
17536,3894891,1,2,2025-04-14T20:16:56
17537,3894946,1,2,2025-04-14T20:05:47
17538,3894946,3,2,2025-04-14T20:05:51
17539,3895002,1,1,2025-04-14T21:33:07
17540,3895013,1,2,2025-04-14T06:04:07
17541,3895021,1,2,2025-04-14T01:40:49
17542,3895021,3,1,2025-04-14T01:40:53
17543,3895051,1,2,2025-04-14T10:22:08
17544,3895095,1,1,2025-04-14T10:25:11
17545,3895095,3,2,2025-04-14T10:25:15
17546,3895188,1,2,2025-04-14T16:56:45
17547,3895188,2,2,2025-04-14T16:56:49
17548,3895298,1,2,2025-04-14T12:51:43
17549,3895318,1,1,2025-04-14T11:40:11
17550,3895318,2,1,2025-04-14T11:40:15
17551,3895336,1,2,2025-04-14T23:54:42
17552,3895336,2,2,2025-04-14T23:54:46
17553,3895367,1,2,2025-04-14T21:04:09
17554,3895367,3,1,2025-04-14T21:04:13
17555,3895373,1,2,2025-04-14T07:30:24
17556,3895373,3,1,2025-04-14T07:30:28
17557,3895759,1,2,2025-04-14T20:38:16
17558,3895783,1,2,2025-04-14T16:21:15
17559,3895798,1,2,2025-04-14T08:35:48
17560,3895895,1,2,2025-04-14T09:54:46
17561,3895895,3,2,2025-04-14T09:54:50
17562,3895897,1,1,2025-04-14T00:13:23
17563,3895907,1,2,2025-04-14T13:42:30
17564,3895907,2,2,2025-04-14T13:42:34
17565,3895964,1,1,2025-04-14T08:54:27
17566,3896043,1,2,2025-04-14T10:32:02
17567,3896043,3,1,2025-04-14T10:32:06
17568,3896069,1,2,2025-04-14T15:54:33
17569,3896069,2,1,2025-04-14T15:54:37
17570,3896098,1,2,2025-04-14T23:03:38
17571,3896134,1,2,2025-04-14T12:10:02
17572,3896242,1,2,2025-04-14T10:01:25
17573,3896242,3,2,2025-04-14T10:01:29
17574,3896320,1,2,2025-04-14T19:31:50
17575,3896320,3,1,2025-04-14T19:31:54
17576,3896351,1,1,2025-04-14T08:59:23
17577,3896481,1,1,2025-04-14T21:51:43
17578,3896481,3,1,2025-04-14T21:51:47
17579,3896548,1,2,2025-04-14T12:03:16
17580,3896548,2,1,2025-04-14T12:03:20
17581,3896630,1,1,2025-04-14T16:34:09
17582,3896680,1,2,2025-04-14T23:48:06
17583,3896691,1,2,2025-04-14T19:35:43
17584,3896780,1,1,2025-04-14T13:07:52
17585,3896804,1,2,2025-04-14T23:20:51
17586,3896832,1,2,2025-04-14T15:21:56
17587,3896832,3,1,2025-04-14T15:22:00
17588,3896851,1,1,2025-04-14T11:10:59
17589,3896984,1,1,2025-04-14T17:51:46
17590,3896984,2,2,2025-04-14T17:51:50
17591,3897019,1,2,2025-04-14T21:53:07
17592,3897019,3,2,2025-04-14T21:53:11
17593,3897046,1,1,2025-04-14T15:21:40
17594,3897046,2,1,2025-04-14T15:21:44
17595,3897058,1,1,2025-04-14T23:23:52
17596,3897095,1,1,2025-04-14T16:19:33
17597,3897095,3,2,2025-04-14T16:19:37
17598,3897097,1,2,2025-04-14T17:15:20
17599,3897097,2,1,2025-04-14T17:15:24
17600,3897107,1,2,2025-04-14T22:24:57
17601,3897121,1,1,2025-04-14T14:26:53
17602,3897136,1,1,2025-04-14T17:39:48
17603,3897136,3,2,2025-04-14T17:39:52
17604,3897228,1,1,2025-04-14T12:20:49
17605,3897228,3,1,2025-04-14T12:20:53
17606,3897236,1,1,2025-04-14T21:17:51
17607,3897236,2,1,2025-04-14T21:17:55
17608,3897333,1,1,2025-04-14T09:11:24
17609,3897333,2,1,2025-04-14T09:11:28
17610,3897434,1,1,2025-04-14T04:50:29
17611,3897434,3,2,2025-04-14T04:50:33
17612,3897438,1,1,2025-04-14T23:46:55
17613,3897456,1,2,2025-04-14T14:26:54
17614,3897456,3,1,2025-04-14T14:26:58
17615,3897642,1,1,2025-04-14T15:38:24
17616,3897642,3,1,2025-04-14T15:38:28
17617,3897649,1,2,2025-04-14T18:18:06
17618,3897649,3,2,2025-04-14T18:18:10
17619,3897662,1,2,2025-04-14T13:27:32
17620,3897697,1,2,2025-04-14T01:40:13
17621,3897714,1,1,2025-04-14T20:39:11
17622,3897714,2,2,2025-04-14T20:39:15
17623,3897754,1,2,2025-04-14T19:54:48
17624,3897754,3,1,2025-04-14T19:54:52
17625,3897795,1,2,2025-04-14T22:03:50
17626,3897803,1,2,2025-04-14T17:29:38
17627,3898109,1,2,2025-04-14T13:14:08
17628,3898124,1,1,2025-04-14T17:37:44
17629,3898262,1,2,2025-04-14T13:37:22
17630,3898262,3,1,2025-04-14T13:37:26
17631,3898345,1,1,2025-04-14T13:57:16
17632,3898352,1,2,2025-04-14T19:23:49
17633,3898352,2,2,2025-04-14T19:23:53
17634,3898416,1,1,2025-04-14T10:18:32
17635,3898416,2,2,2025-04-14T10:18:36
17636,3898558,1,1,2025-04-14T02:01:08
17637,3898582,1,2,2025-04-14T18:46:20
17638,3898584,1,1,2025-04-14T02:24:35
17639,3898615,1,1,2025-04-14T20:53:38
17640,3898615,2,2,2025-04-14T20:53:42
17641,3898720,1,1,2025-04-14T06:50:22
17642,3898720,2,2,2025-04-14T06:50:26
17643,3898754,1,1,2025-04-14T03:23:27
17644,3898754,2,1,2025-04-14T03:23:31
17645,3898806,1,2,2025-04-14T09:27:25
17646,3898806,2,1,2025-04-14T09:27:29
17647,3898886,1,1,2025-04-14T23:06:10
17648,3898934,1,2,2025-04-14T17:41:13
17649,3898934,2,1,2025-04-14T17:41:17
17650,3898935,1,1,2025-04-14T19:11:08
17651,3899045,1,1,2025-04-14T20:55:19
